Name,solidity,extend,num_corners,centroid_x,perimeter,area,aspect_ratio,Label
closed_00124,0.4946888220155552,0.5228351305099797,0.6029411764705882,0.19402985074626855,0.7362899698827146,0.6849039496798323,0.17386722866174908,1
closed_00125,0.5952403966092978,0.7390626593565062,0.7352941176470588,0.23880597014925375,0.7276815547714155,0.6797189323964413,0.08113804004214964,1
closed_00126,0.7071227076495168,0.7654752270077021,0.5,0.26865671641791034,0.5998999107617586,0.6798322661075537,0.09076390737290396,1
closed_00127,0.715384118022528,0.7550372201897637,0.573529411764706,0.26865671641791034,0.5439121146709562,0.6594888649628832,0.10725893824485366,1
closed_00128,0.740353782607305,0.786885736737416,0.573529411764706,0.28358208955223874,0.6577367591367833,0.6446138153793846,0.13489409141583064,1
closed_00129,0.638140993954651,0.7240096737619262,0.5,0.29850746268656714,0.6054978869256802,0.622088740295801,0.13489409141583064,1
closed_00130,0.6439677814520977,0.7325064709326303,0.5147058823529411,0.3432835820895521,0.5613452426905143,0.5990819969399898,0.16417910447761175,1
closed_00131,0.6158443049394711,0.7293299106122133,0.4558823529411765,0.3731343283582089,0.6783070316958515,0.5979769932566442,0.16417910447761175,1
closed_00132,0.6457411077043949,0.7151575645672732,0.38235294117647056,0.3880597014925373,0.6043308227249242,0.5930469768232561,0.16417910447761175,1
closed_00133,0.6059866778907619,0.7315231655640286,0.4411764705882353,0.3731343283582089,0.7009289437684525,0.6247804159347198,0.13489409141583064,1
closed_00134,0.6797477264208771,0.701548287743009,0.4411764705882353,0.3432835820895521,0.6960597600005378,0.6140420468068227,0.13489409141583064,1
closed_00135,0.7317495378730987,0.6541949094617074,0.47058823529411764,0.3283582089552237,0.6100514874921068,0.6223154077180257,0.10725893824485366,1
closed_00136,0.5774347018851849,0.6950959118883964,0.5,0.26865671641791034,0.7705872340948499,0.650223834079447,0.09401709401709402,1
closed_00137,0.5161937594110508,0.5781883449065279,0.5294117647058824,0.28358208955223874,0.6882051995163989,0.618745395817986,0.08113804004214964,1
closed_00138,0.9666477284275832,0.906394628136354,0.3382352941176471,0.3283582089552237,0.4828953336745967,0.6163937213124043,0.011917659804983716,1
closed_00139,0.919713400436577,0.9562073274308796,0.38235294117647056,0.31343283582089554,0.5291036346964746,0.607383691278971,0.03678929765886285,1
closed_00140,0.9357769706506529,0.9623862677956707,0.2941176470588235,0.31343283582089554,0.37417957359330034,0.5837819459398198,0.0631458094144659,1
closed_00141,0.646547074359014,0.6554545205963478,0.25,0.3432835820895521,0.4389452784693595,0.5722785742619142,0.16417910447761175,1
closed_00142,0.6504447071423716,0.6482868973092517,0.16176470588235292,0.3582089552238805,0.5129117937667396,0.5697852326174421,0.16417910447761175,1
closed_00143,0.7222486965904045,0.7030214751379853,0.16176470588235292,0.3731343283582089,0.4504043325276259,0.5888252960843203,0.16417910447761175,1
closed_00144,0.6735613634457644,0.6943877470876199,0.20588235294117652,0.3731343283582089,0.5955432220667378,0.5858219527398425,0.16417910447761175,1
closed_00145,0.6425209101593676,0.6590383322398956,0.32352941176470584,0.3432835820895521,0.5270148833119463,0.5735252450841503,0.16417910447761175,1
closed_00146,0.6914270691625752,0.6788307465440362,0.19117647058823528,0.3283582089552237,0.4431364901949859,0.5804102680342268,0.16417910447761175,1
closed_00147,0.6474371286955973,0.6783420449562796,0.22058823529411764,0.3432835820895521,0.533953432349296,0.5802402674675582,0.16417910447761175,1
closed_00148,0.5385538596486912,0.5867104972519261,0.3529411764705882,0.29850746268656714,0.533440937939788,0.5729019096730322,0.13489409141583064,1
closed_00149,0.5510619514761261,0.5971502963874793,0.4117647058823529,0.22388059701492535,0.7167721068988833,0.5766419221397405,0.13489409141583064,1
closed_00150,0.681023660171002,0.5990484416848523,0.4117647058823529,0.20895522388059695,0.716518697041389,0.5773219244064147,0.13489409141583064,1
closed_00151,0.7775293796974188,0.7160638266420885,0.32352941176470584,0.19402985074626855,0.6096091996461799,0.5634385447951493,0.0735785953177257,1
closed_00152,0.6327393331198525,0.5277889036459642,0.2647058823529411,0.19402985074626855,0.598286542863437,0.5517935059783533,0.13489409141583064,1
closed_00153,0.868770884072342,0.7778979376370325,0.3970588235294118,0.17910447761194015,0.40615807919353075,0.5409418031393438,0.046491969568892455,1
closed_00154,0.9012838417493656,0.8042822541270234,0.38235294117647056,0.17910447761194015,0.3942430266269189,0.534283447611492,0.0631458094144659,1
closed_00155,0.5544829024045921,0.5242381442837136,0.3382352941176471,0.22388059701492535,0.7778550774699529,0.5266334221114071,0.16417910447761175,1
closed_00156,0.6250739815485273,0.47430913206791936,0.4117647058823529,0.19402985074626855,0.5469887443302763,0.5092650308834363,0.16417910447761175,1
closed_00157,0.5290317389764381,0.4665713569284409,0.3088235294117647,0.16417910447761197,0.48296152438653905,0.5065733552445175,0.16417910447761175,1
closed_00158,0.3749816238641879,0.24202038192381692,0.4117647058823529,0.16417910447761197,0.7358573745731025,0.4986683288944297,0.2652123995407578,1
closed_00159,0.5120537183400886,0.4572860267610659,0.4558823529411765,0.13432835820895517,0.6474915725493515,0.5033433444778149,0.16417910447761175,1
closed_00160,0.703570349714508,0.8413783246495068,0.3970588235294118,0.7313432835820894,0.4430993786082985,0.37873292910976375,0.05641025641025621,1
closed_00161,0.6554472182789413,0.8476313293400721,0.3970588235294118,0.7313432835820894,0.5130441741481613,0.3802912676375588,0.05641025641025621,1
closed_00162,0.69437124436012,0.783054844535686,0.32352941176470584,0.7313432835820894,0.47850720979325656,0.36419788065960224,0.05641025641025621,1
closed_00163,0.46843154498112316,0.48878465409785643,0.38235294117647056,0.6865671641791045,0.4219173253822701,0.3614212047373492,0.1692307692307693,1
closed_00164,0.4136659063070125,0.5324942676589932,0.3382352941176471,0.5820895522388059,0.47054768693560534,0.3520995069983567,0.20424403183023876,1
closed_00165,0.3158875628087481,0.4997721699679245,0.3529411764705882,0.5223880597014925,0.5537440910214066,0.3432311441038137,0.20424403183023876,1
closed_00166,0.6954832371798236,0.8466081103907073,0.3970588235294118,0.4925373134328357,0.47633855798206115,0.3364594548648495,0.1208791208791209,1
closed_00167,0.7501916846883496,0.8332088146252092,0.3382352941176471,0.4925373134328357,0.36781569259376057,0.33334277780925936,0.1208791208791209,1
closed_00168,0.7007343539308977,0.7847445279348293,0.3529411764705882,0.4925373134328357,0.45225906035929175,0.34334447781492605,0.08753315649867355,1
closed_00169,0.6182056108476921,0.7453447178155914,0.3529411764705882,0.4925373134328357,0.5460339613166865,0.33385277950926506,0.08753315649867355,1
closed_00170,0.7408906804015185,0.8095964788161403,0.3970588235294118,0.5074626865671641,0.3831697626180296,0.3412761375871253,0.09976486395700368,1
closed_00171,0.5326731551119632,0.5664410171121188,0.3970588235294118,0.5074626865671641,0.5203217096805017,0.3394061313537712,0.2417582417582418,1
closed_00172,0.44431343284646907,0.5146173388884729,0.3382352941176471,0.4776119402985075,0.413910998117308,0.34725449084830284,0.20424403183023876,1
closed_00173,0.6696827219494432,0.8053265182956248,0.4117647058823529,0.4925373134328357,0.5797154285363759,0.3483028276760922,0.08753315649867355,1
closed_00174,0.7643582609886614,0.7979170017657389,0.3529411764705882,0.5074626865671641,0.4904650501573853,0.3465178217260725,0.08753315649867355,1
closed_00175,0.19416868023007172,0.2806386588808685,0.5147058823529411,0.5074626865671641,0.6554180007144172,0.345781152603842,0.32095490716180386,1
closed_00176,0.32913397715213843,0.275463758447297,0.38235294117647056,0.5074626865671641,0.6072436366269645,0.34422281407604693,0.32095490716180386,1
closed_00177,0.46873212283242705,0.5679344948707252,0.3382352941176471,0.5223880597014925,0.5597278571399358,0.3617045390151301,0.20424403183023876,1
closed_00178,0.5113283407778715,0.5587346718777091,0.3529411764705882,0.5223880597014925,0.6392826571073853,0.3592111973706579,0.20424403183023876,1
closed_00179,0.4357201908392154,0.33887981103324605,0.3382352941176471,0.4925373134328357,0.5331076283190122,0.36331954439848135,0.32095490716180386,1
closed_00180,0.5076098098272936,0.5353169406227594,0.2647058823529411,0.4925373134328357,0.46577778876175735,0.3528645095483651,0.20424403183023876,1
closed_00181,0.3901838478232573,0.4948392192328408,0.4558823529411765,0.4477611940298507,0.40257864680809363,0.3551595171983907,0.18208373904576436,1
closed_00182,0.4383753394563179,0.5807933383723272,0.38235294117647056,0.4179104477611939,0.6229641112489033,0.36518955063183545,0.20424403183023876,1
closed_00183,0.383050052505177,0.5479666972381565,0.32352941176470584,0.4029850746268655,0.6333981757299985,0.3562928543095144,0.20424403183023876,1
closed_00184,0.31237348553427857,0.515035512660883,0.38235294117647056,0.4477611940298507,0.5894618288179456,0.3473678245594152,0.20424403183023876,1
closed_00185,0.32783915455098533,0.3221258811837948,0.42647058823529416,0.13432835820895517,0.6649247002846013,0.4018530061766873,0.2456575682382134,1
closed_00186,0.3869855973336467,0.35706935842233345,0.47058823529411764,0.14925373134328357,0.6560862785145418,0.41310137700459004,0.2456575682382134,1
closed_00187,0.37162439270291703,0.361646337808742,0.4411764705882353,0.14925373134328357,0.6324433923373312,0.4145747152490509,0.2456575682382134,1
closed_00188,0.4841455454996879,0.5678940264411374,0.3970588235294118,0.14925373134328357,0.6058368728520549,0.40550801836006123,0.1364764267990075,1
closed_00189,0.45756291094784896,0.5884317544570712,0.3970588235294118,0.16417910447761197,0.6297525527273882,0.4114580381934606,0.1364764267990075,1
closed_00190,0.5669672893047766,0.6059377226230336,0.4117647058823529,0.16417910447761197,0.6078925293544588,0.4165297217657392,0.1364764267990075,1
closed_00191,0.5195975122939869,0.5975270340069845,0.38235294117647056,0.17910447761194015,0.5790939547644844,0.41409304697682325,0.1364764267990075,1
closed_00192,0.4964738936157955,0.6018301770198471,0.38235294117647056,0.17910447761194015,0.48527626686249725,0.4153397177990593,0.1364764267990075,1
closed_00193,0.4725040736994419,0.5892141440957734,0.38235294117647056,0.19402985074626855,0.5031847777048759,0.4116847056156854,0.1364764267990075,1
closed_00194,0.5081493813157145,0.5755223254184838,0.3970588235294118,0.19402985074626855,0.5585139894795625,0.4077180257267524,0.1364764267990075,1
closed_00195,0.5166706881234351,0.6024169692488737,0.42647058823529416,0.19402985074626855,0.4691038113844699,0.4155097183657279,0.1364764267990075,1
closed_00196,0.4208834040307874,0.5805100593652106,0.36764705882352944,0.19402985074626855,0.5668165152524596,0.40916303054343517,0.1364764267990075,1
